make_id,make_name,model_id,model_name
467,CHEVROLET,1833,Impala
467,CHEVROLET,1834,Malibu
467,CHEVROLET,1835,Sonic
467,CHEVROLET,1836,Spark
467,CHEVROLET,1837,SS
467,CHEVROLET,1838,Volt
467,CHEVROLET,1846,Captiva Sport
467,CHEVROLET,1847,Equinox
467,CHEVROLET,1848,Express
467,CHEVROLET,1849,Orlando
467,CHEVROLET,1850,Silverado
467,CHEVROLET,1851,Suburban
467,CHEVROLET,1852,Tahoe
467,CHEVROLET,1853,Traverse
467,CHEVROLET,1854,Tracker
467,CHEVROLET,1921,City Express
467,CHEVROLET,3531,Geo Prizm
467,CHEVROLET,3876,Avalanche
467,CHEVROLET,4047,Matiz
467,CHEVROLET,4086,Colorado
467,CHEVROLET,4234,Cobalt
467,CHEVROLET,4251,Optra
467,CHEVROLET,4255,Kalos
467,CHEVROLET,4548,Trailblazer
467,CHEVROLET,4586,HHR
467,CHEVROLET,4588,Uplander
467,CHEVROLET,4687,W4
467,CHEVROLET,4688,W5
467,CHEVROLET,4773,Monte Carlo
467,CHEVROLET,4889,SSR
467,CHEVROLET,4992,Epica
467,CHEVROLET,8834,Cavalier
467,CHEVROLET,8835,U100
467,CHEVROLET,8881,3 ton
467,CHEVROLET,8882,Astro Van
467,CHEVROLET,8883,Venture
467,CHEVROLET,9016,B7
467,CHEVROLET,9064,Lumina
467,CHEVROLET,9088,Alero
467,CHEVROLET,9115,Caprice
467,CHEVROLET,9116,Corsica
467,CHEVROLET,9117,Beretta
467,CHEVROLET,9139,Hearse/Limo
467,CHEVROLET,10043,Metro
467,CHEVROLET,10978,GMT-400
467,CHEVROLET,10979,Military Truck
467,CHEVROLET,10983,Forward Control
467,CHEVROLET,10988,Trax
467,CHEVROLET,11483,S-10 Pickup
467,CHEVROLET,11489,C/K Pickup
467,CHEVROLET,11491,P - Series
467,CHEVROLET,11497,Lumina APV
467,CHEVROLET,11502,Blazer
467,CHEVROLET,13634,Impala Limited
467,CHEVROLET,13672,Bolt EV
467,CHEVROLET,13737,3500HD
467,CHEVROLET,13738,5500HD
467,CHEVROLET,13739,3500 / 4500
467,CHEVROLET,13740,4500HD
467,CHEVROLET,13741,4500XD
467,CHEVROLET,13742,5500XD
467,CHEVROLET,14032,T-Series
467,CHEVROLET,14033,C4
467,CHEVROLET,14034,C5
467,CHEVROLET,14035,C6
467,CHEVROLET,14036,C7
467,CHEVROLET,14037,C8
467,CHEVROLET,14040,W7
467,CHEVROLET,14166,Hearse/Limo Commercial Chassis
467,CHEVROLET,14206,W3
467,CHEVROLET,14450,W6
467,CHEVROLET,14451,D7
467,CHEVROLET,14452,P6S
467,CHEVROLET,14457,S-10 Blazer
467,CHEVROLET,14458,P Truck Forward
467,CHEVROLET,14460,Celebrity
467,CHEVROLET,14461,Geo Spectrum
467,CHEVROLET,14462,G-Series
467,CHEVROLET,14464,Cutaway Chassis
467,CHEVROLET,14465,Motorhome Chassis
467,CHEVROLET,14475,Chevette
467,CHEVROLET,14501,Hi-Cube
467,CHEVROLET,14502,Cutaway Van
467,CHEVROLET,14506,S7
467,CHEVROLET,14513,Geo Sprint
467,CHEVROLET,14515,Nova
467,CHEVROLET,14544,S6
467,CHEVROLET,14545,R Conventional
467,CHEVROLET,14546,V Conventional
467,CHEVROLET,14547,Citation
467,CHEVROLET,14616,Bus Chassis
467,CHEVROLET,14617,Heavy Conventional
467,CHEVROLET,14619,Aluminum Tilt
467,CHEVROLET,14637,El Camino
467,CHEVROLET,15634,LUV
467,CHEVROLET,17528,Malibu Classic
467,CHEVROLET,22511,3500
467,CHEVROLET,22512,4500
467,CHEVROLET,24257,Bolt Incomplete
467,CHEVROLET,24759,FTR / 6500XD
467,CHEVROLET,24868,6500XD
467,CHEVROLET,24906,Silverado HD
467,CHEVROLET,25279,Silverado LD
467,CHEVROLET,25609,7500XD
467,CHEVROLET,26327,GM51P
467,CHEVROLET,27018,W3500/W4500
467,CHEVROLET,27019,W5500/W5500 HD
467,CHEVROLET,27445,Onix
467,CHEVROLET,29076,Silverado LTD
467,CHEVROLET,30005,Bolt EUV
483,JEEP,1943,Wrangler
483,JEEP,1944,Liberty
483,JEEP,1945,Cherokee
483,JEEP,1946,Compass
483,JEEP,1947,Patriot
483,JEEP,1948,Commander
483,JEEP,1949,Grand Cherokee
483,JEEP,6160,Renegade
483,JEEP,14871,Grand Wagoneer
483,JEEP,14905,Comanche
483,JEEP,14927,Wagoneer
483,JEEP,14978,J-10
483,JEEP,14979,J-20
483,JEEP,15073,CJ-7
483,JEEP,15074,CJ-8 Scrambler
483,JEEP,15086,CJ-5
483,JEEP,15090,CJ-6
483,JEEP,25197,Wrangler JK
483,JEEP,25919,Gladiator
504,SMART,2114,smart
504,SMART,10424,Fortwo
498,HYUNDAI,2056,Equus
498,HYUNDAI,2057,Santa Fe
498,HYUNDAI,2058,Tucson
498,HYUNDAI,2298,Veloster
498,HYUNDAI,2458,Genesis Coupe
498,HYUNDAI,2459,Sonata
498,HYUNDAI,2735,Elantra
498,HYUNDAI,2736,Entourage
498,HYUNDAI,2771,Azera
498,HYUNDAI,2772,Veracruz
498,HYUNDAI,2773,Accent
498,HYUNDAI,2774,Genesis
498,HYUNDAI,5847,Tiburon
498,HYUNDAI,5871,Elantra Touring
498,HYUNDAI,5872,XG 350
498,HYUNDAI,9242,Excel
498,HYUNDAI,9252,Scoupe
498,HYUNDAI,9319,XG300
498,HYUNDAI,11447,Elantra GT
4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers
5048,"HYUNDAI STEEL INDUSTRIES, INC.",12435,"Hyundai Steel Industries, Inc."
498,HYUNDAI,14192,Pony
498,HYUNDAI,14193,Stellar
498,HYUNDAI,16694,Santa Fe Sport
498,HYUNDAI,21961,Ioniq
498,HYUNDAI,22249,Kona
498,HYUNDAI,24770,Santa Fe XL
498,HYUNDAI,25183,Nexo
498,HYUNDAI,25847,Palisade
498,HYUNDAI,26441,Venue
498,HYUNDAI,27558,Kona Electric
498,HYUNDAI,28077,Veloster N
498,HYUNDAI,28816,Santa Cruz
498,HYUNDAI,28983,IONIQ 5
498,HYUNDAI,29258,Elantra N
498,HYUNDAI,30756,Xcient
498,HYUNDAI,31360,Ioniq 6
3766,SPYKER,8252,Spyder & Laviolette
3766,SPYKER,8253,Double 12
3766,SPYKER,8254,La Turbie
3766,SPYKER,8255,Peking to Paris
3766,SPYKER,8256,Aileron
11832,SHELBY,30569,Cobra
583,BENTLEY,9787,Continental
583,BENTLEY,9788,Brooklands
583,BENTLEY,9789,Azure
583,BENTLEY,9791,Turbo
583,BENTLEY,9822,Mulsanne
583,BENTLEY,9823,Flying Spur
583,BENTLEY,9824,Eight
583,BENTLEY,9829,Arnage
583,BENTLEY,13081,ARMOURED ARNAGE
583,BENTLEY,13192,Roll Royce Silver Seraph
583,BENTLEY,13193,Rolls-Royce Park Ward
5266,A SMITH GT BENTLEY,13351,A Smith GT Bentley
951,HUMMER,4598,H2
951,HUMMER,4599,H3
951,HUMMER,14474,H1
951,HUMMER,25774,H3T
480,INFINITI,1899,QX50
480,INFINITI,1900,Q40
480,INFINITI,1901,Q50
480,INFINITI,1902,Q60
480,INFINITI,1903,Q70
480,INFINITI,1908,QX70
480,INFINITI,1909,QX80
480,INFINITI,1910,QX60
480,INFINITI,2038,Q70L
480,INFINITI,2304,Q45
480,INFINITI,2305,G35
480,INFINITI,2306,M35
480,INFINITI,2307,M45
480,INFINITI,2324,FX35
480,INFINITI,2325,FX45
480,INFINITI,2326,QX56
480,INFINITI,2337,G37
480,INFINITI,2338,EX35
480,INFINITI,2343,FX50
480,INFINITI,2356,M56
480,INFINITI,2357,M37
480,INFINITI,2358,G25
480,INFINITI,2368,M35h
480,INFINITI,2373,FX37
480,INFINITI,2374,JX35
480,INFINITI,5572,J30
480,INFINITI,5573,G20
480,INFINITI,5813,I35
480,INFINITI,8702,I30
480,INFINITI,8717,QX4
480,INFINITI,11510,M30
480,INFINITI,13820,QX30
480,INFINITI,28424,QX55
477,CHRYSLER,1876,Cirrus
477,CHRYSLER,1877,Sebring
477,CHRYSLER,1878,300
477,CHRYSLER,1936,Town and Country
477,CHRYSLER,1937,Grand Voyager
477,CHRYSLER,2053,200
477,CHRYSLER,3595,PT Cruiser
477,CHRYSLER,3598,Crossfire
477,CHRYSLER,3628,Pacifica
477,CHRYSLER,3629,Aspen
477,CHRYSLER,5875,Concorde
477,CHRYSLER,5876,Intrepid
477,CHRYSLER,6470,New Yorker
477,CHRYSLER,6475,LHS
